date,open_value,high_value,low_value,last_value,turnover,symbol
2016-06-24,1680.05,1681.38,1650.2,1653.32,888581.47,crobex
2016-06-27,1653.46,1653.62,1643.84,1649.57,385883.95,crobex
2016-06-28,1649.49,1663.05,1649.38,1663.05,534041.63,crobex
2016-06-29,1663.19,1669.74,1657.3,1666.82,525878.74,crobex
2016-06-30,1666.82,1679.1,1666.76,1675.95,958468.74,crobex
2016-07-01,1677.15,1682.25,1675.15,1679.48,262458.16,crobex
2016-07-04,1679.6,1686.38,1674.41,1685.49,351020.43,crobex
2016-07-05,1685.51,1697,1683.57,1693.96,255683.83,crobex
2016-07-06,1693.95,1700.88,1693.18,1695.83,498002.15,crobex
2016-07-07,1695.85,1713.26,1694.94,1713.26,536223.23,crobex
2016-07-08,1713.02,1723.79,1712.8,1723.79,582614.3,crobex
2016-07-11,1723.8,1724.39,1710.26,1713.64,453491.55,crobex
2016-07-12,1713.62,1721.4,1712.88,1720.72,1056032.77,crobex
2016-07-13,1720.83,1721.54,1715.6,1719.48,438092.27,crobex
2016-07-14,1719.47,1724.11,1717.56,1719.41,352736.85,crobex
2016-07-15,1719.42,1724.83,1719.42,1724.23,577607.81,crobex
2016-07-18,1724.35,1728.87,1719.81,1723.94,409197.27,crobex
2016-07-19,1723.93,1735.88,1722.74,1734.05,970398.77,crobex
2016-07-20,1732.15,1748.04,1729.46,1747.59,701056.62,crobex
2016-07-21,1747.84,1749.09,1738.66,1746.23,437267.64,crobex
2016-07-22,1745.96,1749.96,1742.9,1749.83,361017.07,crobex
2016-07-25,1749.83,1754.57,1749.83,1752.37,1022466.22,crobex
2016-07-26,1752.02,1759.85,1751.95,1758.38,803885.18,crobex
2016-07-27,1758.53,1776.78,1758.53,1767.19,933891.44,crobex
2016-07-28,1768.69,1782.68,1764.46,1764.47,674090.48,crobex
2016-07-29,1764.33,1773.97,1762.86,1773.97,476788.16,crobex
2016-08-01,1774.27,1775.22,1760.87,1763.4,456968.22,crobex
2016-08-02,1763.41,1769.25,1757.82,1758.32,471962.01,crobex
2016-08-03,1757.84,1775.05,1757.55,1773.18,1704644.36,crobex
2016-08-04,1773.1,1773.89,1766.16,1770.25,333073.87,crobex
2016-08-08,1770.27,1780.9,1770.27,1780.9,389933.64,crobex
2016-08-09,1781.1,1785.16,1781.1,1785.01,603124.26,crobex
2016-08-10,1785.3,1786.63,1783.35,1784.82,314263.71,crobex
2016-08-11,1784.84,1789.96,1782.81,1782.81,463772.23,crobex
2016-08-12,1782.81,1789.25,1781.98,1786.31,366009.39,crobex
2016-08-16,1785.73,1787.3,1781.22,1784.99,463935,crobex
2016-08-17,1784.77,1795.56,1784.21,1789.03,938609.61,crobex
2016-08-18,1789,1796.5,1786.37,1786.9,1059056.01,crobex
2016-08-19,1786.97,1796.07,1785.47,1792.81,867082.45,crobex
2016-08-22,1793.09,1796.14,1790.25,1795.36,885711.15,crobex
2016-08-23,1795.22,1801.44,1793.04,1799.9,543611.57,crobex
2016-08-24,1799.91,1801.39,1796.71,1799.97,396908.28,crobex
2016-08-25,1799.96,1805.83,1798.14,1804.81,535173.66,crobex
2016-08-26,1804.55,1810.19,1802.61,1808.54,284559.57,crobex
2016-08-29,1808.74,1808.74,1802.4,1807.66,866569.87,crobex
2016-08-30,1806.91,1812.14,1806.33,1809.64,374947.65,crobex
2016-08-31,1809.43,1819.62,1809.07,1818.39,623978.07,crobex
2016-09-01,1818.22,1829.24,1817.7,1824.23,1316369.78,crobex
2016-09-02,1824.29,1825.83,1819.66,1823.65,749603.9,crobex
2016-09-05,1823.85,1824.03,1810,1817.05,980113.37,crobex
2016-09-06,1817.22,1824.83,1817.22,1824.81,887591.73,crobex
2016-09-07,1826.5,1836.95,1826.19,1836.51,639418.21,crobex
2016-09-08,1836.57,1839.58,1833.57,1838.29,2205957.08,crobex
2016-09-09,1838.53,1854.42,1836.36,1851.17,2000378.58,crobex
2016-09-12,1851.61,1857.26,1848.67,1852.59,659567.35,crobex
2016-09-13,1852.66,1870.95,1852.42,1869.19,793418.11,crobex
2016-09-14,1868.62,1871.56,1861.47,1864.99,800371.12,crobex
2016-09-15,1865.05,1882.44,1865.05,1881.38,2686738.76,crobex
2016-09-16,1880.39,1880.96,1870.23,1875.9,2646300.92,crobex
2016-09-19,1875.67,1880.06,1871.16,1880.06,1250180.21,crobex
2016-09-20,1880.65,1886.34,1876.86,1884.28,1095302.32,crobex
2016-09-21,1884.45,1899.11,1884.45,1893.37,1485513.31,crobex
2016-09-22,1892.89,1914.61,1891.5,1913.77,1334651.92,crobex
2016-09-23,1913.52,1938.11,1913.27,1937.17,1494220.05,crobex
2016-09-26,1938.4,1955.28,1937.09,1948.92,1941157.12,crobex
2016-09-27,1947.48,1948.55,1939.48,1943.21,1299328.96,crobex
2016-09-28,1941.54,1951.51,1939.41,1940.03,940932.31,crobex
2016-09-29,1939.73,1942.56,1937.69,1938.72,777311.02,crobex
2016-09-30,1938.71,1942.85,1935.36,1941.32,1743800.51,crobex
2016-10-03,1941.13,1950.61,1939.71,1942.94,1007677.3,crobex
2016-10-04,1942.93,1957.56,1941.73,1957.53,829015.14,crobex
2016-10-05,1957.72,1968.74,1953.58,1965.48,734517.76,crobex
2016-10-06,1965.88,1979.71,1965.4,1969.6,702495.26,crobex
2016-10-07,1971.05,1994.71,1971.05,1992.03,1052384.44,crobex
2016-10-10,1991.76,2006.24,1985.96,1997.46,1015399.65,crobex
2016-10-11,1997.61,2002.87,1990.64,2002.11,708812.59,crobex
2016-10-12,2002.44,2005.2,1990.31,1990.88,532175.28,crobex
2016-10-13,1990.62,1995.85,1971.43,1971.69,825262.19,crobex
2016-10-14,1971.82,1976.64,1970.49,1972.42,421551.16,crobex
2016-10-17,1972.31,1978.12,1969.63,1971.55,631722.63,crobex
2016-10-18,1972.02,1982.46,1970.79,1982.46,962016.72,crobex
2016-10-19,1982.46,1989.64,1975.65,1981.71,3327579.02,crobex
2016-10-20,1980.93,1982.09,1964.97,1966.23,804293.1,crobex
2016-10-21,1965.66,1967.84,1955.22,1959.68,1232561.96,crobex
2016-10-24,1959.64,1965.58,1955.57,1960.73,1433329.78,crobex
2016-10-25,1961.2,1970.76,1960.24,1966.1,908934.48,crobex
2016-10-26,1971.38,1976.61,1969.56,1969.94,886570.57,crobex
2016-10-27,1970.37,1978.97,1961.1,1964.78,1500559.02,crobex
2016-10-28,1964.37,1969.37,1959.43,1964.41,598208.71,crobex
2016-10-31,1964.4,1969.99,1956.58,1958.94,362524.82,crobex
2016-11-02,1959.39,1962.08,1937.1,1940.08,1022860.9,crobex
2016-11-03,1940.02,1946.82,1934.4,1944.21,1179683.34,crobex
2016-11-04,1943.63,1958.84,1941.42,1946.98,691403.03,crobex
2016-11-07,1945.61,1953.76,1939.01,1939.14,1007371.66,crobex
2016-11-08,1938.75,1940.13,1932.07,1933.55,596433.15,crobex
2016-11-09,1930.13,1937.82,1899.54,1930.81,1134676.08,crobex
2016-11-10,1931.49,1947.65,1930.44,1946.14,459091.36,crobex
2016-11-11,1946.72,1964,1943.32,1962.86,752239.31,crobex
2016-11-14,1962.87,1978.23,1962.77,1975.95,2053779.14,crobex
2016-11-15,1974.9,1979.41,1969.39,1973.38,1214677.95,crobex
2016-11-16,1974.05,1980.25,1963.86,1964.72,990219.84,crobex
2016-11-17,1964.72,1975.42,1964.27,1975.42,625135.89,crobex
2016-11-18,1975.34,1979.18,1966.92,1978.63,776344.19,crobex
2016-11-21,1979.41,1984.05,1974.78,1982.94,470339.7,crobex
2016-11-22,1983.54,1992.5,1981.79,1985.21,1039455.71,crobex
2016-11-23,1986.01,1991.06,1984.08,1991.06,725826.01,crobex
2016-11-24,1991.72,1996.5,1983.21,1984.18,827652.54,crobex
2016-11-25,1983.77,1996.51,1983.77,1992.49,522954.58,crobex
2016-11-28,1992.21,1995.15,1980.74,1986.76,568645.02,crobex
2016-11-29,1985.24,1992.59,1984.73,1992.47,340732.45,crobex
2016-11-30,1992.05,2000.05,1990.41,1997.81,1298740.62,crobex
2016-12-01,1997.67,1997.67,1984.87,1986.23,1015005.04,crobex
2016-12-02,1985.34,1989.81,1977.27,1986.33,1123299.18,crobex
2016-12-05,1985.45,1985.45,1975.54,1975.54,600093.05,crobex
2016-12-06,1975.03,1983.25,1972.1,1975.23,793348.09,crobex
2016-12-07,1975.23,1992.8,1974.53,1988.47,691461.47,crobex
2016-12-08,1987.08,1994.61,1982.59,1988.67,575404.69,crobex
2016-12-09,1987.61,1990.97,1981.28,1982.98,648133.66,crobex
2016-12-12,1984.3,1989.32,1983.99,1985.9,527502.85,crobex
2016-12-13,1986.55,1988.63,1980.22,1984.9,606319.65,crobex
2016-12-14,1985.67,1985.74,1979.15,1985.74,403374.79,crobex
2016-12-15,1985.74,1986,1961.97,1963.53,1060383.96,crobex
2016-12-16,1963.55,1971.94,1963.52,1968.33,382528.27,crobex
2016-12-19,1969.76,1974.3,1966.26,1967.12,523637.89,crobex
2016-12-20,1966.7,1971.36,1965.8,1970.48,214044.67,crobex
2016-12-21,1969.37,1985.82,1968.55,1984.46,841797.9,crobex
2016-12-22,1984.44,1984.44,1979,1984.25,599970.2,crobex
2016-12-23,1984.27,1991.51,1984.27,1991.43,333268.66,crobex
2016-12-27,1992.53,1998.98,1990.29,1998.11,489592.58,crobex
2016-12-28,1998.84,2005.03,1994.22,1998.86,599800.73,crobex
2016-12-29,1997.06,1997.06,1982.72,1991.33,1455974.21,crobex
2016-12-30,1991.84,2000.06,1988.17,1994.84,1393352.37,crobex
2017-01-02,1995.49,1996.56,1988.15,1991.97,792257.84,crobex
2017-01-03,1992.8,2025.28,1992.8,2025.19,1398908.06,crobex
2017-01-04,2024.27,2030.65,2020.72,2022.98,1249596.99,crobex
2017-01-05,2022.99,2038.97,2019.33,2030.28,923482.99,crobex
2017-01-09,2030.25,2036.15,2029.82,2036.13,515826.97,crobex
2017-01-10,2036.34,2062.35,2035.01,2056.04,1863711.95,crobex
2017-01-11,2056.45,2078.74,2056.45,2078.74,1435052.93,crobex
2017-01-12,2078.75,2081.57,2068.75,2069.59,1064134.47,crobex
2017-01-13,2069.62,2077.14,2062.68,2075.95,549045.72,crobex
2017-01-16,2076.02,2080.05,2068.76,2070.73,449754.08,crobex
2017-01-17,2070.99,2080.66,2067.48,2078.59,800131.96,crobex
2017-01-18,2078.81,2079.52,2072.09,2079.52,709478.16,crobex
2017-01-19,2078.14,2095.5,2076.4,2083.84,829332.26,crobex
2017-01-20,2084.1,2096.69,2083.39,2096.56,623224.06,crobex
2017-01-23,2096.37,2096.37,2081.93,2092.5,615901.3,crobex
2017-01-24,2092.6,2098.25,2089.2,2092.84,930914.04,crobex
2017-01-25,2093.28,2096.31,2087.05,2087.78,664000.57,crobex
2017-01-26,2088.3,2109.45,2086.8,2109.13,775805.85,crobex
2017-01-27,2109.58,2111.43,2100,2108.89,1596057.93,crobex
2017-01-30,2109.86,2126.81,2108.35,2124.91,2044009.29,crobex
2017-01-31,2124.92,2146.14,2119.18,2142.69,1968430.29,crobex
2017-02-01,2145.16,2152.04,2136.38,2151.72,1570207.25,crobex
2017-02-02,2151.75,2155.51,2146.8,2147.92,1555166.35,crobex
2017-02-03,2147.66,2171.91,2146.21,2170.28,2131408.19,crobex
2017-02-06,2171.28,2188.55,2170.01,2182.06,1967031.03,crobex
2017-02-07,2182.77,2196.03,2182.77,2189.82,3233334.03,crobex
2017-02-08,2190.26,2192.04,2178.02,2184.58,2076456.22,crobex
2017-02-09,2184.94,2186.27,2169.63,2176.26,1025711.72,crobex
2017-02-10,2176.38,2179.06,2162.59,2163.03,792149.31,crobex
2017-02-13,2163.33,2165.24,2145.52,2154.48,1245362.65,crobex
2017-02-14,2156.71,2177.46,2156.71,2168.85,1327871.31,crobex
2017-02-15,2168.87,2172.06,2163.97,2166.44,1275316.67,crobex
2017-02-16,2166.71,2185.2,2166.14,2180.57,830569.73,crobex
2017-02-17,2180.55,2193.83,2174.91,2192.75,1255057.91,crobex
2017-02-20,2191.42,2223.27,2186.12,2222.97,2199173.79,crobex
2017-02-21,2223.57,2233.47,2216.45,2225.48,2060127.81,crobex
2017-02-22,2224.7,2234.26,2209.43,2234.26,2302101.19,crobex
2017-02-23,2234.27,2250.97,2232.23,2246.34,2273251.7,crobex
2017-02-24,2246.39,2254.86,2227.24,2243.46,1648320.83,crobex
2017-02-27,2243.47,2248.39,2225.26,2229.39,1093697.64,crobex
2017-02-28,2228.79,2233.95,2210.71,2221.02,3734195.52,crobex
2017-03-01,2221,2222.09,2206.71,2206.95,1517205.2,crobex
2017-03-02,2207.02,2221.88,2207.02,2221.05,1044265.5,crobex
2017-03-03,2221.86,2223.88,2213.6,2218.38,1522874.16,crobex
2017-03-06,2218.39,2219.02,2203.92,2209.54,1493900.42,crobex
2017-03-07,2210.12,2214.89,2203.52,2209.86,2306195.5,crobex
2017-03-08,2210.57,2226.37,2210.57,2226.37,1924237.9,crobex
2017-03-09,2228.37,2229.53,2215.41,2218.41,921887.79,crobex
2017-03-10,2218.43,2226.14,2217.03,2225.09,953780.57,crobex
2017-03-13,2225.08,2231.11,2222.62,2224.39,660405.1,crobex
2017-03-14,2225.32,2229.63,2211.07,2219.1,1201549.81,crobex
2017-03-15,2219.78,2219.78,2150.99,2172.23,4824060.27,crobex
2017-03-16,2172,2178.47,2159.29,2168.63,2598845.87,crobex
2017-03-17,2169.25,2185.58,2169.25,2177.24,4997002.44,crobex
2017-03-20,2177.22,2182.51,2153.3,2154.34,1394772.8,crobex
2017-03-21,2156.29,2156.93,2129.16,2132.91,1604686.74,crobex
2017-03-22,2134.52,2135.29,2079.04,2081.26,2061244.57,crobex
2017-03-23,2079.51,2079.51,2045.18,2065.15,1793268.54,crobex
2017-03-24,2068.49,2117.24,2065.78,2112.83,1219889.59,crobex
2017-03-27,2112.26,2118.1,2091.91,2096.8,1964720.83,crobex
2017-03-28,2096.08,2100.86,2071.78,2077.12,1756526.18,crobex
2017-03-29,2074.38,2074.71,1988.07,2015.12,4227772.06,crobex
2017-03-30,2010.7,2012.53,1914.46,1953.39,5433636.91,crobex
2017-03-31,1949.19,1995.74,1936.57,1989.27,5077229.74,crobex
2017-04-03,1990.1,2042.63,1990.1,2035.31,3108940.72,crobex
2017-04-04,2035.15,2039.21,1981.45,1981.69,3791676.53,crobex
2017-04-05,1981.72,1983.5,1933.96,1946.65,4035292.46,crobex
2017-04-06,1946.83,1947.51,1866.58,1924.37,3668681.5,crobex
2017-04-07,1928.8,1952.54,1928.8,1950.41,1389787.81,crobex
2017-04-10,1950.43,1966.72,1950.43,1966.7,1287708.6,crobex
2017-04-11,1972.23,1972.64,1931.31,1939.72,2806736.59,crobex
2017-04-12,1939.51,1940.07,1892.93,1903.28,2015866.34,crobex
2017-04-13,1903.33,1915.65,1893.64,1905.29,1191112.65,crobex
2017-04-18,1905.28,1945.82,1905.25,1944.72,2487507.21,crobex
2017-04-19,1944.77,1964.03,1942.56,1962.1,3228515.55,crobex
2017-04-20,1961.22,1961.36,1938.27,1949.77,1861115.69,crobex
2017-04-21,1949.11,1956.68,1943.41,1949.21,1440402.82,crobex
2017-04-24,1949.79,1956.11,1940.07,1945.25,660574.22,crobex
2017-04-25,1946.58,1949.89,1933.68,1937.55,1120901.95,crobex
2017-04-26,1938.34,1940.3,1930.03,1938.92,2137249.22,crobex
2017-04-27,1936.71,1938.82,1885.75,1888.86,850449.78,crobex
2017-04-28,1889.68,1907.16,1889.68,1901.87,1288785.27,crobex
2017-05-02,1902.54,1906.14,1891.46,1902.57,328823.05,crobex
2017-05-03,1901.87,1901.87,1886.87,1890.16,537039.59,crobex
2017-05-04,1890.16,1896.13,1888.56,1892.76,806194.22,crobex
2017-05-05,1892.87,1906.41,1888.02,1904.5,641174.23,crobex
2017-05-08,1904.92,1910.6,1901,1905.02,715211.34,crobex
2017-05-09,1905.06,1905.06,1894.59,1897.23,468918.18,crobex
2017-05-10,1897.64,1900.64,1884.57,1897.07,559886.37,crobex
2017-05-11,1898.86,1901.84,1883.83,1886.49,941274.28,crobex
2017-05-12,1886.42,1894.7,1883.15,1885.17,689318.37,crobex
2017-05-15,1885.29,1889.85,1862.34,1867.62,904579.97,crobex
2017-05-16,1868.16,1868.41,1854.41,1863.22,691622.6,crobex
2017-05-17,1862.75,1868.24,1855.83,1865.07,520204.15,crobex
2017-05-18,1861.95,1871.09,1855.61,1867.1,522059.84,crobex
2017-05-19,1867.06,1870.17,1861.14,1861.19,258507.95,crobex
2017-05-22,1861.13,1861.8,1851.06,1856.08,803754.52,crobex
2017-05-23,1857.12,1861.21,1847.56,1850.86,645252.17,crobex
2017-05-24,1850.36,1857.31,1848.31,1853.26,484744.61,crobex
2017-05-25,1853.28,1853.87,1845.82,1853.09,409141.94,crobex
2017-05-26,1852.44,1863.05,1850.41,1862.07,398751.45,crobex
2017-05-29,1861.21,1863.8,1849.18,1853.42,692677.69,crobex
2017-05-30,1852.74,1858.88,1846.94,1854.08,447555.03,crobex
2017-05-31,1853.87,1864.17,1846.96,1864.17,1913105.09,crobex
2017-06-01,1861.95,1862.05,1847.84,1848.42,670253.75,crobex
2017-06-02,1848.85,1856.41,1846.9,1853.31,440176.97,crobex
2017-06-05,1853.33,1856.62,1838.02,1840,382605.75,crobex
2017-06-06,1839.55,1839.55,1825.89,1827.91,454021.42,crobex
2017-06-07,1827.86,1828.8,1818.96,1821,356151.96,crobex
2017-06-08,1821.56,1829.79,1816.11,1828.78,464843.85,crobex
2017-06-09,1826.57,1839.81,1816.86,1839.81,1420746.65,crobex
2017-06-12,1837.52,1846.37,1833.32,1841.1,1284269.12,crobex
2017-06-13,1841.12,1854.89,1839.81,1854.59,763006.4,crobex
2017-06-14,1854.7,1864.68,1853.71,1855.84,650186.96,crobex
2017-06-16,1857.61,1860.57,1849.61,1857.87,282680.37,crobex
2017-06-19,1855.91,1859.01,1851.2,1857.9,502793.03,crobex
2017-06-20,1857.81,1858.96,1851.59,1856.03,604757.07,crobex
2017-06-21,1856.02,1858.72,1853.34,1856.47,985264.99,crobex
2017-06-23,1854.29,1864.58,1852.52,1864.58,728441.21,crobex
2017-06-26,1865.43,1878.76,1864.39,1877.51,1059489.3,crobex
2017-06-27,1878.25,1878.25,1869.78,1870.98,286605.93,crobex
2017-06-28,1870.94,1877.85,1870.93,1877.71,440171.6,crobex
2017-06-29,1874.26,1882.69,1873.68,1873.68,617232.57,crobex
2017-06-30,1871.58,1872.31,1862.15,1865.57,1854705.89,crobex
2017-07-03,1867.12,1872.68,1859.75,1868.85,223260.98,crobex
2017-07-04,1868.76,1868.76,1863.61,1866.82,395138.49,crobex
2017-07-05,1866.91,1880.08,1865.41,1878.5,734270.13,crobex
2017-07-06,1879.14,1889.56,1877.74,1888.57,745727.06,crobex
2017-07-07,1888.57,1888.57,1864.91,1871.97,239422.43,crobex
2017-07-10,1871.97,1873.65,1857.59,1860.61,345826.11,crobex
2017-07-11,1860.61,1863.66,1853.48,1863.43,368856.18,crobex
2017-07-12,1863.83,1867.12,1860.07,1861.56,677167.56,crobex
2017-07-13,1861.73,1864.47,1854.76,1854.76,661344.26,crobex
2017-07-14,1854.76,1858.63,1851.06,1858.63,275795.87,crobex
2017-07-17,1859.41,1859.63,1848.8,1853.82,622158.7,crobex
2017-07-18,1853.43,1853.87,1842.53,1843.91,438405.62,crobex
2017-07-19,1843.56,1860.91,1842.78,1859.03,642014.32,crobex
2017-07-20,1857.88,1873.39,1854.7,1869.79,394852.69,crobex
2017-07-21,1869.79,1874.39,1861.81,1871.82,398597.38,crobex
2017-07-24,1874.95,1878.78,1868.58,1878.66,314784.57,crobex
2017-07-25,1878.77,1881.16,1872.68,1879.39,482115.97,crobex
2017-07-26,1878.37,1883.06,1873.85,1879.3,546501.73,crobex
2017-07-27,1879.21,1895.29,1879.13,1888.11,470406,crobex
2017-07-28,1887.07,1893.15,1882.05,1884.55,317918.09,crobex
2017-07-31,1884.06,1893.53,1882.01,1885.31,901507.16,crobex
2017-08-01,1883.89,1893.81,1882.75,1889.97,268367.84,crobex
2017-08-02,1889.69,1895.46,1885.92,1886.13,501642.26,crobex
2017-08-03,1886.13,1890.79,1884.44,1889.94,387648.44,crobex
2017-08-04,1889.99,1892.97,1889.07,1892.97,194088.3,crobex
2017-08-07,1892.96,1896.9,1886.03,1887.56,323232.62,crobex
2017-08-08,1887.49,1891.61,1884.21,1890.4,789581.33,crobex
2017-08-09,1890.4,1893.02,1887.34,1892.34,218718.7,crobex
2017-08-10,1891.93,1896.43,1884.89,1886.39,230002.66,crobex
2017-08-11,1886.44,1900.6,1886.24,1891.75,415100.77,crobex
2017-08-14,1891.75,1898.88,1890.19,1897.51,386554.16,crobex
2017-08-16,1897.51,1906.54,1890.85,1905.96,561211.45,crobex
2017-08-17,1905.75,1905.75,1889.96,1900.4,402346.89,crobex
2017-08-18,1900.4,1903.76,1899.49,1901.02,172081.5,crobex
2017-08-21,1901.73,1903.77,1897.27,1898.4,274299.67,crobex
2017-08-22,1898.45,1902.66,1896.49,1901.67,245130.01,crobex
2017-08-23,1901.33,1903.33,1897.23,1899.76,318389.13,crobex
2017-08-24,1899.76,1904.65,1896.64,1903.47,439273.23,crobex
2017-08-25,1903.43,1905,1898.3,1901.35,188620.46,crobex
2017-08-28,1901.56,1908.48,1897.79,1899.5,411595.41,crobex
2017-08-29,1900.55,1900.55,1891.8,1895.69,379578.56,crobex
2017-08-30,1895.68,1898.73,1887.44,1888.71,898149.32,crobex
2017-08-31,1888.71,1895.3,1886.25,1893.01,1083754.26,crobex
2017-09-01,1893.89,1897.6,1892.49,1896.94,1066270.65,crobex
2017-09-04,1896.74,1904.18,1894.51,1902.56,571647.83,crobex
2017-09-05,1904.59,1904.61,1888.88,1892,789500.92,crobex
2017-09-06,1892.22,1892.22,1882.94,1888.9,834077.31,crobex
2017-09-07,1888.85,1888.85,1882.45,1883.67,515439.57,crobex
2017-09-08,1883.67,1886.73,1880.76,1882.72,416971.16,crobex
2017-09-11,1882.72,1882.99,1877.94,1881.44,374595.41,crobex
2017-09-12,1881.39,1882.67,1868.11,1869.4,3075135.4,crobex
2017-09-13,1869.87,1869.87,1842.63,1842.8,957034.66,crobex
2017-09-14,1842.91,1846.26,1833.1,1833.82,1196969.58,crobex
2017-09-15,1833.82,1833.82,1816.01,1821.43,2691805.65,crobex
2017-09-18,1820.85,1821.31,1793.17,1796.61,1006188.67,crobex
2017-09-19,1796.54,1826.74,1796.14,1825.28,1326776.29,crobex
2017-09-20,1825.37,1827.27,1818.03,1821.11,535547.1,crobex
2017-09-21,1821.08,1834.54,1821.08,1827.54,414694,crobex
2017-09-22,1827,1831.7,1821.89,1829.42,703970.26,crobex
2017-09-25,1829.42,1829.44,1817.82,1819.36,906515.47,crobex
2017-09-26,1819.31,1829.61,1811.34,1812.32,494685.15,crobex
2017-09-27,1811.54,1815.58,1803.63,1804.03,322966.57,crobex
2017-09-28,1804.03,1821.32,1796.97,1821.32,609734.77,crobex
2017-09-29,1821.34,1822.56,1809.53,1811.12,1621202.12,crobex
2017-10-02,1814.88,1823.2,1807.3,1807.53,272605.66,crobex
2017-10-03,1807.41,1812.84,1804.3,1805.23,1077740.87,crobex
2017-10-04,1805.23,1809.97,1801.34,1801.34,220564,crobex
2017-10-05,1801.31,1803.31,1798.81,1800.98,317548.61,crobex
2017-10-06,1801.12,1814.51,1800.74,1813.27,332554.16,crobex
2017-10-09,1812.79,1813.54,1807.98,1811.06,350741.06,crobex
2017-10-10,1811.16,1820.66,1810.22,1820.66,278442.55,crobex
2017-10-11,1821.11,1849.38,1819.24,1849.38,591839.2,crobex
2017-10-12,1849.38,1866.46,1847.3,1863.29,556472.1,crobex
2017-10-13,1863.29,1869.2,1852.89,1862.48,500488.36,crobex
2017-10-16,1862.84,1862.84,1844.27,1855.09,743613.24,crobex
2017-10-17,1854.88,1858.76,1846.84,1847.08,629940.11,crobex
2017-10-18,1847.08,1854.53,1842.89,1854.06,450359.94,crobex
2017-10-19,1854.09,1854.51,1842.65,1845.13,326149.83,crobex
2017-10-20,1845.13,1854.72,1842.12,1846.19,695747.56,crobex
2017-10-23,1846.19,1852.66,1842.59,1849.44,682794.67,crobex
2017-10-24,1850,1889.06,1845.51,1888.81,1062273.48,crobex
2017-10-25,1889.03,1889.03,1875.81,1883.42,1042880.99,crobex
2017-10-26,1885.52,1899.11,1878.88,1899.11,875832.59,crobex
2017-10-27,1899.27,1906.07,1887.98,1891.87,2269208.43,crobex
2017-10-30,1891.87,1893.32,1878.99,1881.01,1064038.48,crobex
2017-10-31,1882.27,1887.85,1872.73,1874.49,1006274.39,crobex
2017-11-02,1874.49,1874.49,1863.68,1865.24,450796.63,crobex
2017-11-03,1865.95,1865.95,1838.77,1841.12,753889.39,crobex
2017-11-06,1841,1843.17,1814.46,1815.7,732331.65,crobex
2017-11-07,1815.7,1823.74,1804.59,1816.57,1123638.42,crobex
2017-11-08,1816.31,1839.39,1812.57,1839.39,714916.38,crobex
2017-11-09,1840.25,1852.15,1829.25,1848.47,691875.79,crobex
2017-11-10,1848.47,1859.61,1844.57,1857.02,800935.65,crobex
2017-11-13,1856.98,1856.98,1840.71,1842.04,430050.43,crobex
2017-11-14,1844.36,1845.95,1838.48,1842.63,402885.11,crobex
2017-11-15,1842.68,1848.2,1839.05,1847.71,520808.8,crobex
2017-11-16,1847.7,1854.43,1845.69,1852.74,281404.78,crobex
2017-11-17,1852.74,1856.16,1848.31,1853.08,543974.38,crobex
2017-11-20,1853.1,1853.1,1838.92,1845.27,390781.87,crobex
2017-11-21,1850.33,1855.88,1849.86,1855.88,470867.31,crobex
2017-11-22,1854.73,1866.91,1852.94,1857.65,445840.05,crobex
2017-11-23,1857.98,1865.6,1857.21,1865.6,704710.21,crobex
2017-11-24,1865.93,1865.93,1857.16,1859.92,414994.21,crobex
2017-11-27,1859.97,1869.36,1859.29,1862.36,514376.83,crobex
2017-11-28,1862.28,1871.65,1861.61,1865.47,363208.21,crobex
2017-11-29,1866.82,1873.81,1860.27,1860.52,414525.85,crobex
2017-11-30,1860.51,1875.01,1858.22,1875.01,1237385.87,crobex
2017-12-01,1874.27,1877.3,1860.38,1861.57,591124.38,crobex
2017-12-04,1861.61,1869.87,1858.63,1867.72,517890.47,crobex
2017-12-05,1867.74,1872.12,1855.14,1856.19,1366854.94,crobex
2017-12-06,1855.78,1859.27,1850.87,1853.23,1450007.76,crobex
2017-12-07,1854.2,1863.86,1850,1850,803724.83,crobex
