indeks,datum,vrijednost
CROBIS,11/12/2020,112.0336
CROBIS,11/13/2020,112.0625
CROBIS,11/16/2020,111.9027
CROBIS,11/17/2020,111.8936
CROBIS,11/19/2020,111.9245
CROBIS,11/20/2020,111.9730
CROBIS,11/23/2020,112.0028
CROBIS,11/24/2020,112.0061
CROBIS,11/25/2020,112.0547
CROBIS,11/26/2020,112.0314
CROBIS,11/27/2020,112.0881
CROBIS,11/30/2020,112.1296
CROBIS,12/1/2020,112.1581
CROBIS,12/2/2020,112.1524
CROBIS,12/3/2020,112.1761
CROBIS,12/4/2020,112.1886
CROBIS,12/7/2020,112.2082
CROBIS,12/8/2020,112.2140
CROBIS,12/9/2020,112.2347
CROBIS,12/10/2020,112.2488
CROBIS,12/11/2020,112.1794
CROBIS,12/14/2020,112.1929
CROBIS,12/15/2020,112.3213
CROBIS,12/16/2020,112.3869
CROBIS,12/17/2020,112.4309
CROBIS,12/18/2020,112.3573
CROBIS,12/21/2020,112.4322
CROBIS,12/22/2020,112.3845
CROBIS,12/23/2020,112.4256
CROBIS,12/28/2020,112.3814
CROBIS,12/29/2020,112.4073
CROBIS,12/30/2020,112.3597
CROBIS,1/4/2021,112.3495
CROBIS,1/5/2021,112.5433
CROBIS,1/7/2021,112.4720
CROBIS,1/8/2021,112.4249
CROBIS,1/11/2021,112.4036
CROBIS,1/12/2021,112.3582
CROBIS,1/13/2021,112.2804
CROBIS,1/14/2021,112.2634
CROBIS,1/15/2021,112.1177
CROBIS,1/18/2021,112.1387
CROBIS,1/19/2021,112.2790
CROBIS,1/20/2021,112.3252
CROBIS,1/21/2021,112.2332
CROBIS,1/22/2021,112.2646
CROBIS,1/25/2021,112.3289
CROBIS,1/26/2021,112.2735
CROBIS,1/27/2021,112.2584
CROBIS,1/28/2021,112.1882
CROBIS,1/29/2021,112.4303
CROBIS,2/1/2021,112.5001
CROBIS,2/2/2021,112.4778
CROBIS,2/3/2021,112.5193
CROBIS,2/4/2021,112.2586
CROBIS,2/5/2021,112.3003
CROBIS,2/8/2021,112.4115
CROBIS,2/9/2021,112.4539
CROBIS,2/10/2021,112.4988
CROBIS,2/11/2021,112.3317
CROBIS,2/12/2021,112.3351
CROBIS,2/15/2021,112.4050
CROBIS,2/16/2021,112.3860
CROBIS,2/17/2021,112.3804
CROBIS,2/18/2021,112.3629
CROBIS,2/19/2021,112.3905
CROBIS,2/22/2021,112.3909
CROBIS,2/23/2021,112.3271
CROBIS,2/24/2021,112.2511
CROBIS,2/25/2021,112.3167
CROBIS,2/26/2021,112.2780
CROBIS,3/1/2021,112.1934
CROBIS,3/2/2021,112.0361
CROBIS,3/3/2021,112.0649
CROBIS,3/4/2021,111.9707
CROBIS,3/5/2021,111.9488
CROBIS,3/8/2021,111.9172
CROBIS,3/9/2021,111.9929
CROBIS,3/10/2021,112.0018
CROBIS,3/11/2021,111.8929
CROBIS,3/12/2021,111.9157
CROBIS,3/15/2021,111.8773
CROBIS,3/16/2021,111.8771
CROBIS,3/17/2021,111.7978
CROBIS,3/18/2021,111.8273
CROBIS,3/19/2021,111.8382
CROBIS,3/22/2021,111.7611
CROBIS,3/23/2021,111.8365
CROBIS,3/24/2021,111.8200
CROBIS,3/25/2021,111.8098
CROBIS,3/26/2021,111.8772
CROBIS,3/29/2021,111.8499
CROBIS,3/30/2021,111.5867
CROBIS,3/31/2021,111.5693
CROBIS,4/1/2021,111.6075
CROBIS,4/6/2021,111.5949
CROBIS,4/7/2021,111.6309
CROBIS,4/8/2021,111.5817
CROBIS,4/9/2021,111.5444
CROBIS,4/12/2021,111.4924
CROBIS,4/13/2021,111.5432
CROBIS,4/14/2021,111.5342
CROBIS,4/15/2021,111.5936
CROBIS,4/16/2021,111.5546
CROBIS,4/19/2021,111.5992
CROBIS,4/20/2021,111.6085
CROBIS,4/21/2021,111.5750
CROBIS,4/22/2021,111.5676
CROBIS,4/23/2021,111.5179
CROBIS,4/26/2021,111.5360
CROBIS,4/27/2021,111.5761
CROBIS,4/28/2021,111.5192
CROBIS,4/29/2021,111.5666
CROBIS,4/30/2021,111.5842
CROBIS,5/3/2021,111.5924
CROBIS,5/4/2021,111.6307
CROBIS,5/5/2021,111.7135
CROBIS,5/6/2021,111.7233
CROBIS,5/7/2021,111.7418
CROBIS,5/10/2021,111.7852
CROBIS,5/11/2021,111.7680
CROBIS,5/12/2021,111.7121
CROBIS,5/13/2021,111.6941
CROBIS,5/14/2021,111.7881
CROBIS,5/17/2021,111.7330
CROBIS,5/18/2021,111.7231
CROBIS,5/19/2021,111.7775
CROBIS,5/20/2021,111.7404
CROBIS,5/21/2021,111.8276
CROBIS,5/24/2021,111.8667
CROBIS,5/25/2021,111.8492
CROBIS,5/26/2021,111.8505
CROBIS,5/27/2021,111.8027
CROBIS,5/28/2021,111.7940
CROBIS,5/31/2021,111.8255
CROBIS,6/1/2021,111.7717
CROBIS,6/2/2021,111.8605
CROBIS,6/4/2021,111.8789
CROBIS,6/7/2021,111.8687
CROBIS,6/8/2021,111.9193
CROBIS,6/9/2021,111.9798
CROBIS,6/10/2021,111.9751
CROBIS,6/11/2021,111.9234
CROBIS,6/14/2021,111.9277
CROBIS,6/15/2021,111.9288
CROBIS,6/16/2021,111.9789
CROBIS,6/17/2021,112.0578
CROBIS,6/18/2021,111.9636
CROBIS,6/21/2021,111.9454
CROBIS,6/23/2021,111.7784
CROBIS,6/24/2021,111.8160
CROBIS,6/25/2021,111.7522
CROBIS,6/28/2021,111.7399
CROBIS,6/29/2021,111.7795
CROBIS,6/30/2021,111.7751
CROBIS,7/1/2021,111.7873
CROBIS,7/2/2021,111.8064
CROBIS,7/5/2021,111.8537
CROBIS,7/6/2021,111.8332
CROBIS,7/7/2021,111.8372
CROBIS,7/8/2021,111.8478
CROBIS,7/9/2021,111.7991
CROBIS,7/12/2021,111.7892
CROBIS,7/13/2021,111.7472
CROBIS,7/14/2021,111.7542
CROBIS,7/15/2021,111.8173
CROBIS,7/16/2021,111.8626
CROBIS,7/19/2021,111.8685
CROBIS,7/20/2021,111.8373
CROBIS,7/21/2021,111.8900
CROBIS,7/22/2021,111.7515
CROBIS,7/23/2021,111.6422
CROBIS,7/26/2021,111.6507
CROBIS,7/27/2021,111.5950
CROBIS,7/28/2021,111.5469
CROBIS,7/29/2021,111.6899
CROBIS,7/30/2021,111.7444
CROBIS,8/2/2021,111.7340
CROBIS,8/3/2021,111.7608
CROBIS,8/4/2021,111.8300
CROBIS,8/6/2021,111.8009
CROBIS,8/9/2021,111.8115
CROBIS,8/10/2021,111.8118
CROBIS,8/11/2021,111.8102
CROBIS,8/12/2021,111.8120
CROBIS,8/13/2021,111.8277
CROBIS,8/16/2021,111.7424
CROBIS,8/17/2021,111.7580
CROBIS,8/18/2021,111.6398
CROBIS,8/19/2021,111.6640
CROBIS,8/20/2021,111.7934
CROBIS,8/23/2021,111.6881
CROBIS,8/24/2021,111.7683
CROBIS,8/25/2021,111.7842
CROBIS,8/26/2021,111.8063
CROBIS,8/27/2021,111.8134
CROBIS,8/30/2021,111.8119
CROBIS,8/31/2021,111.8249
CROBIS,9/1/2021,111.7547
CROBIS,9/2/2021,111.7773
CROBIS,9/3/2021,111.7933
CROBIS,9/6/2021,111.7736
CROBIS,9/7/2021,111.7540
CROBIS,9/8/2021,111.8262
CROBIS,9/9/2021,111.8999
CROBIS,9/10/2021,111.9434
CROBIS,9/13/2021,111.8798
CROBIS,9/14/2021,111.7676
CROBIS,9/15/2021,111.8709
CROBIS,9/16/2021,111.9022
CROBIS,9/17/2021,111.8722
CROBIS,9/20/2021,111.7883
CROBIS,9/21/2021,111.6832
CROBIS,9/22/2021,111.7456
CROBIS,9/23/2021,111.7353
CROBIS,9/24/2021,111.8153
CROBIS,9/27/2021,111.8675
CROBIS,9/28/2021,111.8336
CROBIS,9/29/2021,111.8496
CROBIS,9/30/2021,111.8069
CROBIS,10/1/2021,111.8494
CROBIS,10/4/2021,111.8792
CROBIS,10/5/2021,111.8620
CROBIS,10/6/2021,111.8741
CROBIS,10/7/2021,111.7828
CROBIS,10/8/2021,111.8205
CROBIS,10/11/2021,111.6215
CROBIS,10/12/2021,111.5646
CROBIS,10/13/2021,111.5913
CROBIS,10/14/2021,111.5828
CROBIS,10/15/2021,111.5579
CROBIS,10/18/2021,111.5385
CROBIS,10/19/2021,111.5693
CROBIS,10/20/2021,111.5097
CROBIS,10/21/2021,111.4889
CROBIS,10/22/2021,111.4937
CROBIS,10/25/2021,111.5202
CROBIS,10/26/2021,111.4273
CROBIS,10/27/2021,111.3471
CROBIS,10/28/2021,111.2697
CROBIS,10/29/2021,111.3401
CROBIS,11/2/2021,111.3636
CROBIS,11/3/2021,111.2552
CROBIS,11/4/2021,111.2371
CROBIS,11/5/2021,111.3192
CROBIS,11/8/2021,111.2819
CROBIS,11/9/2021,111.2768
CROBIS,11/10/2021,111.3118
CROBIS,11/11/2021,111.3540
CROBIS,11/12/2021,111.3369
CROBIS,11/15/2021,111.3812
CROBIS,11/16/2021,111.3742
CROBIS,11/17/2021,111.3904
CROBIS,11/19/2021,111.3860
CROBIS,11/22/2021,111.4483
CROBIS,11/23/2021,111.2361
CROBIS,11/24/2021,111.1823
CROBIS,11/25/2021,111.0976
CROBIS,11/26/2021,111.1792
CROBIS,11/29/2021,111.1428
CROBIS,11/30/2021,111.1697
CROBIS,12/1/2021,110.9859
CROBIS,12/2/2021,110.7242
CROBIS,12/3/2021,110.8414
CROBIS,12/6/2021,110.8493
CROBIS,12/7/2021,110.8198
CROBIS,12/8/2021,110.7928
CROBIS,12/9/2021,110.7931
CROBIS,12/10/2021,110.7436
CROBIS,12/13/2021,110.6070
CROBIS,12/14/2021,110.5378
CROBIS,12/15/2021,110.4735
CROBIS,12/16/2021,110.4452
CROBIS,12/17/2021,110.4939
CROBIS,12/20/2021,110.5361
CROBIS,12/21/2021,110.5034
CROBIS,12/22/2021,110.5564
CROBIS,12/23/2021,110.3614
CROBIS,12/27/2021,110.3748
CROBIS,12/28/2021,110.3896
CROBIS,12/29/2021,110.3174
CROBIS,12/30/2021,110.5566
CROBIS,1/3/2022,109.8791
CROBIS,1/4/2022,109.9009
CROBIS,1/5/2022,109.9309
CROBIS,1/7/2022,109.9330
CROBIS,1/10/2022,109.9176
CROBIS,1/11/2022,109.8735
CROBIS,1/12/2022,109.8507
CROBIS,1/13/2022,109.8179
CROBIS,1/14/2022,109.8361
CROBIS,1/17/2022,109.7515
CROBIS,1/18/2022,109.6609
CROBIS,1/19/2022,109.6140
CROBIS,1/20/2022,109.6784
CROBIS,1/21/2022,109.6056
CROBIS,1/24/2022,109.6062
CROBIS,1/25/2022,109.5581
CROBIS,1/26/2022,109.4786
CROBIS,1/27/2022,109.4359
CROBIS,1/28/2022,109.4407
CROBIS,1/31/2022,109.3523
CROBIS,2/1/2022,109.3471
CROBIS,2/2/2022,109.3421
CROBIS,2/3/2022,109.2983
CROBIS,2/4/2022,109.2818
CROBIS,2/7/2022,108.8888
CROBIS,2/8/2022,108.8109
CROBIS,2/9/2022,108.7186
CROBIS,2/10/2022,108.4122
CROBIS,2/11/2022,108.0574
CROBIS,2/14/2022,106.8525
CROBIS,2/15/2022,106.8576
CROBIS,2/16/2022,108.7553
CROBIS,2/17/2022,108.1341
CROBIS,2/18/2022,107.5197
CROBIS,2/21/2022,106.4408
CROBIS,2/22/2022,106.4237
CROBIS,2/23/2022,106.2483
CROBIS,2/24/2022,106.2134
CROBIS,2/25/2022,106.1025
CROBIS,2/28/2022,105.8990
CROBIS,3/1/2022,104.6150
CROBIS,3/2/2022,104.5968
CROBIS,3/3/2022,104.7491
CROBIS,3/4/2022,104.6212
CROBIS,3/7/2022,104.4375
CROBIS,3/8/2022,104.3854
CROBIS,3/9/2022,104.5313
CROBIS,3/10/2022,104.3636
CROBIS,3/11/2022,104.4133
CROBIS,3/14/2022,104.2990
CROBIS,3/15/2022,104.2619
CROBIS,3/16/2022,104.0407
CROBIS,3/17/2022,104.0535
CROBIS,3/18/2022,104.2671
CROBIS,3/21/2022,104.1924
CROBIS,3/22/2022,104.2279
CROBIS,3/23/2022,104.0544
CROBIS,3/24/2022,104.1225
CROBIS,3/25/2022,104.1480
CROBIS,3/28/2022,104.1095
CROBIS,3/29/2022,104.1222
CROBIS,3/30/2022,104.1065
CROBIS,3/31/2022,104.0718
CROBIS,4/1/2022,104.1057
CROBIS,4/4/2022,104.1093
CROBIS,4/5/2022,104.1678
CROBIS,4/6/2022,104.2245
CROBIS,4/7/2022,104.2043
CROBIS,4/8/2022,104.1857
CROBIS,4/11/2022,104.1757
CROBIS,4/12/2022,104.0536
CROBIS,4/13/2022,104.1025
CROBIS,4/14/2022,104.0661
CROBIS,4/19/2022,103.7463
CROBIS,4/20/2022,103.8635
CROBIS,4/21/2022,103.5118
CROBIS,4/22/2022,103.4767
CROBIS,4/25/2022,103.4656
CROBIS,4/26/2022,103.4924
CROBIS,4/27/2022,103.3765
CROBIS,4/28/2022,103.3662
CROBIS,4/29/2022,103.2648
CROBIS,5/2/2022,103.1417
CROBIS,5/3/2022,103.1195
CROBIS,5/4/2022,103.2028
CROBIS,5/5/2022,103.1642
CROBIS,5/6/2022,103.2262
CROBIS,5/9/2022,102.8765
CROBIS,5/10/2022,102.9620
CROBIS,5/11/2022,102.9291
CROBIS,5/12/2022,102.9395
CROBIS,5/13/2022,102.9193
CROBIS,5/16/2022,102.9553
CROBIS,5/17/2022,102.9774
CROBIS,5/18/2022,102.9823
CROBIS,5/19/2022,102.9854
CROBIS,5/20/2022,102.5724
CROBIS,5/23/2022,102.5150
CROBIS,5/24/2022,102.3075
CROBIS,5/25/2022,102.3126
CROBIS,5/26/2022,102.5125
CROBIS,5/27/2022,102.5240
CROBIS,5/31/2022,102.4841
CROBIS,6/1/2022,102.5033
CROBIS,6/2/2022,102.4802
CROBIS,6/3/2022,102.4942
CROBIS,6/6/2022,102.5176
CROBIS,6/7/2022,102.5284
CROBIS,6/8/2022,102.0451
CROBIS,6/9/2022,102.0317
CROBIS,6/10/2022,102.0412
CROBIS,6/13/2022,101.3166
CROBIS,6/14/2022,101.3268
CROBIS,6/15/2022,101.1527
CROBIS,6/17/2022,101.1199
CROBIS,6/20/2022,101.0709
CROBIS,6/21/2022,101.0416
CROBIS,6/23/2022,101.0630
CROBIS,6/24/2022,101.0414
CROBIS,6/27/2022,100.9996
CROBIS,6/28/2022,100.8128
CROBIS,6/29/2022,100.8045
CROBIS,6/30/2022,100.7878
CROBIS,7/1/2022,100.7042
CROBIS,7/4/2022,100.7182
CROBIS,7/5/2022,99.2599
CROBIS,7/6/2022,99.2810
CROBIS,7/7/2022,99.3285
CROBIS,7/8/2022,99.2113
CROBIS,7/11/2022,98.8175
CROBIS,7/12/2022,98.8491
CROBIS,7/13/2022,98.8692
CROBIS,7/14/2022,98.8893
CROBIS,7/15/2022,98.8737
CROBIS,7/18/2022,98.8861
CROBIS,7/19/2022,98.8729
CROBIS,7/20/2022,98.8709
CROBIS,7/21/2022,98.9089
CROBIS,7/22/2022,98.8593
CROBIS,7/25/2022,98.8392
CROBIS,7/26/2022,98.8159
CROBIS,7/27/2022,98.8078
CROBIS,7/28/2022,98.8377
CROBIS,7/29/2022,98.8477
CROBIS,8/1/2022,98.8225
CROBIS,8/2/2022,98.7954
CROBIS,8/3/2022,99.2648
CROBIS,8/4/2022,99.2774
CROBIS,8/8/2022,99.6191
CROBIS,8/9/2022,99.6277
CROBIS,8/10/2022,99.6497
CROBIS,8/11/2022,99.8034
CROBIS,8/12/2022,99.8447
CROBIS,8/16/2022,99.7857
CROBIS,8/17/2022,99.8053
CROBIS,8/18/2022,99.8702
CROBIS,8/19/2022,99.8706
CROBIS,8/22/2022,99.7551
CROBIS,8/23/2022,99.7573
CROBIS,8/24/2022,99.6730
CROBIS,8/25/2022,99.6705
CROBIS,8/26/2022,99.6300
CROBIS,8/29/2022,99.0476
CROBIS,8/30/2022,99.1284
CROBIS,8/31/2022,99.1069
CROBIS,9/1/2022,99.0840
CROBIS,9/2/2022,99.0598
CROBIS,9/5/2022,98.9069
CROBIS,9/6/2022,98.9239
CROBIS,9/7/2022,98.9245
CROBIS,9/8/2022,98.8628
CROBIS,9/9/2022,98.5555
CROBIS,9/12/2022,98.5451
CROBIS,9/13/2022,98.3447
CROBIS,9/14/2022,98.3477
CROBIS,9/15/2022,98.3413
CROBIS,9/16/2022,98.2964
CROBIS,9/19/2022,98.2544
CROBIS,9/20/2022,98.2323
CROBIS,9/21/2022,98.2310
CROBIS,9/22/2022,98.0823
CROBIS,9/23/2022,98.0488
CROBIS,9/26/2022,98.0407
CROBIS,9/27/2022,98.0480
CROBIS,9/28/2022,97.7904
CROBIS,9/29/2022,97.4107
CROBIS,9/30/2022,97.2757
CROBIS,10/3/2022,97.0751
CROBIS,10/4/2022,96.4428
CROBIS,10/5/2022,96.2415
CROBIS,10/6/2022,96.1459
CROBIS,10/7/2022,95.8409
CROBIS,10/10/2022,95.7974
CROBIS,10/11/2022,95.6364
CROBIS,10/12/2022,95.6543
CROBIS,10/13/2022,95.5432
CROBIS,10/14/2022,95.5764
CROBIS,10/17/2022,95.4983
CROBIS,10/18/2022,95.4156
CROBIS,10/19/2022,95.3618
CROBIS,10/20/2022,95.0038
CROBIS,10/21/2022,94.9769
CROBIS,10/24/2022,94.9895
CROBIS,10/25/2022,94.8480
CROBIS,10/26/2022,94.2559
CROBIS,10/27/2022,94.3205
CROBIS,10/28/2022,94.3097
CROBIS,10/31/2022,94.3285
CROBIS,11/2/2022,94.4866
CROBIS,11/3/2022,94.7289
CROBIS,11/4/2022,94.7326
CROBIS,11/7/2022,94.8062
CROBIS,11/8/2022,94.9220
CROBIS,11/9/2022,94.9518
CROBIS,11/10/2022,95.1840
CROBIS,11/11/2022,95.2623
CROBIS,11/14/2022,95.3594
CROBIS,11/15/2022,95.2602
CROBIS,11/16/2022,95.3216
CROBIS,11/17/2022,95.3146
CROBIS,11/21/2022,95.6947
CROBIS,11/22/2022,95.7342
CROBIS,11/23/2022,95.7370
CROBIS,11/24/2022,96.0994
CROBIS,11/25/2022,96.1048
CROBIS,11/28/2022,96.0716
CROBIS,11/29/2022,96.3904
CROBIS,11/30/2022,96.4474
CROBIS,12/1/2022,96.5292
CROBIS,12/2/2022,96.5263
CROBIS,12/5/2022,96.5976
CROBIS,12/6/2022,96.5118
CROBIS,12/7/2022,96.5107
CROBIS,12/8/2022,96.4811
CROBIS,12/9/2022,96.5019
CROBIS,12/12/2022,96.4834
CROBIS,12/13/2022,96.4751
CROBIS,12/14/2022,96.4877
CROBIS,12/15/2022,96.5108
CROBIS,12/16/2022,96.5566
CROBIS,12/19/2022,96.6208
CROBIS,12/20/2022,96.6205
CROBIS,12/21/2022,96.6834
CROBIS,12/22/2022,96.6082
CROBIS,12/23/2022,96.6375
CROBIS,12/27/2022,96.6482
CROBIS,12/28/2022,96.6266
CROBIS,1/2/2023,95.9323
CROBIS,1/3/2023,95.8595
CROBIS,1/4/2023,95.6641
CROBIS,1/5/2023,95.6641
CROBIS,1/9/2023,95.4861
CROBIS,1/10/2023,95.5071
CROBIS,1/11/2023,95.5145
CROBIS,1/12/2023,95.7151
CROBIS,1/13/2023,94.7479
CROBIS,1/16/2023,94.7479
CROBIS,1/17/2023,94.7426
CROBIS,1/18/2023,94.7666
CROBIS,1/19/2023,94.6940
CROBIS,1/20/2023,94.7116
CROBIS,1/23/2023,94.7287
CROBIS,1/24/2023,94.7299
CROBIS,1/25/2023,94.7299
CROBIS,1/26/2023,94.7299
CROBIS,1/27/2023,94.7299
CROBIS,1/30/2023,94.7299
CROBIS,1/31/2023,94.7299
CROBIS,2/1/2023,94.7299
CROBIS,2/2/2023,94.7299
CROBIS,2/3/2023,94.7936
CROBIS,2/6/2023,94.7936
CROBIS,2/7/2023,94.7506
CROBIS,2/8/2023,94.8251
CROBIS,2/9/2023,94.8251
CROBIS,2/10/2023,94.7587
CROBIS,2/13/2023,94.7746
CROBIS,2/14/2023,94.6466
CROBIS,2/15/2023,94.6466
CROBIS,2/16/2023,94.6466
CROBIS,2/17/2023,94.4431
CROBIS,2/20/2023,94.4431
CROBIS,2/21/2023,94.3428
CROBIS,2/22/2023,94.3565
CROBIS,2/23/2023,94.3565
CROBIS,2/24/2023,94.1995
CROBIS,2/27/2023,94.1659
CROBIS,2/28/2023,94.1659
CROBIS,3/1/2023,94.0981
CROBIS,3/2/2023,94.0106
CROBIS,3/3/2023,94.0106
CROBIS,3/6/2023,94.0106
CROBIS,3/7/2023,93.8772
CROBIS,3/8/2023,93.8263
CROBIS,3/9/2023,93.8263
CROBIS,3/10/2023,93.8698
CROBIS,3/13/2023,93.8698
CROBIS,3/14/2023,93.8352
CROBIS,3/15/2023,93.8309
CROBIS,3/16/2023,93.8089
CROBIS,3/17/2023,93.8589
CROBIS,3/20/2023,93.8589
CROBIS,3/21/2023,93.8973
CROBIS,3/22/2023,93.8808
CROBIS,3/23/2023,93.9013
CROBIS,3/24/2023,93.9278
CROBIS,3/27/2023,94.1565
CROBIS,3/28/2023,94.1565
CROBIS,3/29/2023,94.1565
CROBIS,3/30/2023,94.1565
CROBIS,3/31/2023,94.1597
CROBIS,4/3/2023,94.1443
CROBIS,4/4/2023,94.1392
CROBIS,4/5/2023,94.1392
CROBIS,4/6/2023,94.2833
CROBIS,4/11/2023,94.4792
CROBIS,4/12/2023,94.4792
CROBIS,4/13/2023,94.5273
CROBIS,4/14/2023,94.5663
CROBIS,4/17/2023,94.5647
CROBIS,4/18/2023,94.5708
CROBIS,4/19/2023,94.5914
CROBIS,4/20/2023,94.4716
CROBIS,4/21/2023,94.4716
CROBIS,4/24/2023,94.4668
CROBIS,4/25/2023,94.4831
CROBIS,4/26/2023,94.4784
CROBIS,4/27/2023,94.4750
CROBIS,4/28/2023,94.4606
CROBIS,5/2/2023,94.4777
CROBIS,5/3/2023,94.4777
CROBIS,5/4/2023,94.4777
CROBIS,5/5/2023,94.4777
CROBIS,5/8/2023,94.4777
CROBIS,5/9/2023,94.5136
CROBIS,5/10/2023,94.5136
CROBIS,5/11/2023,94.6337
CROBIS,5/12/2023,94.6337
CROBIS,5/15/2023,94.6337
CROBIS,5/16/2023,94.6996
CROBIS,5/17/2023,94.7805
CROBIS,5/18/2023,94.7387
CROBIS,5/19/2023,94.7391
CROBIS,5/22/2023,94.7391
CROBIS,5/23/2023,94.7391
CROBIS,5/24/2023,94.7603
CROBIS,5/25/2023,94.7627
CROBIS,5/26/2023,94.7483
CROBIS,5/29/2023,94.7700
CROBIS,5/31/2023,94.7623
CROBIS,6/1/2023,94.7851
CROBIS,6/2/2023,94.7271
CROBIS,6/5/2023,94.7203
CROBIS,6/6/2023,94.7496
CROBIS,6/7/2023,94.7496
CROBIS,6/9/2023,94.7181
CROBIS,6/12/2023,94.7069
CROBIS,6/13/2023,94.7606
CROBIS,6/14/2023,94.7775
CROBIS,6/15/2023,94.7775
CROBIS,6/16/2023,94.5713
CROBIS,6/19/2023,94.6050
CROBIS,6/20/2023,94.5387
CROBIS,6/21/2023,94.5280
CROBIS,6/23/2023,94.4286
CROBIS,6/26/2023,94.3704
CROBIS,6/27/2023,94.3984
CROBIS,6/28/2023,94.4191
CROBIS,6/29/2023,94.5336
CROBIS,6/30/2023,94.5237
CROBIS,7/3/2023,94.5387
CROBIS,7/4/2023,94.5448
CROBIS,7/5/2023,94.5448
CROBIS,7/6/2023,94.5425
CROBIS,7/7/2023,94.4952
CROBIS,7/10/2023,94.5147
CROBIS,7/11/2023,94.5334
CROBIS,7/12/2023,94.4913
CROBIS,7/13/2023,94.4913
CROBIS,7/14/2023,94.5279
CROBIS,7/17/2023,94.5155
CROBIS,7/18/2023,94.4892
CROBIS,7/19/2023,94.5097
CROBIS,7/20/2023,94.5032
CROBIS,7/21/2023,94.5032
CROBIS,7/24/2023,94.4958
CROBIS,7/25/2023,94.4899
CROBIS,7/26/2023,94.5100
CROBIS,7/27/2023,94.5055
CROBIS,7/28/2023,94.5029
CROBIS,7/31/2023,94.5015
CROBIS,8/1/2023,94.4905
CROBIS,8/2/2023,94.5009
CROBIS,8/3/2023,94.4881
CROBIS,8/4/2023,94.5106
CROBIS,8/7/2023,94.5140
CROBIS,8/8/2023,94.4893
CROBIS,8/9/2023,94.5094
CROBIS,8/10/2023,94.5114
CROBIS,8/11/2023,94.5007
CROBIS,8/14/2023,94.5007
CROBIS,8/16/2023,94.4893
CROBIS,8/17/2023,94.4097
CROBIS,8/18/2023,94.4097
CROBIS,8/21/2023,94.4023
CROBIS,8/22/2023,94.4003
CROBIS,8/23/2023,94.2267
CROBIS,8/24/2023,94.2343
CROBIS,8/25/2023,94.2149
CROBIS,8/28/2023,94.2267
CROBIS,8/29/2023,94.0040
CROBIS,8/30/2023,93.9884
CROBIS,8/31/2023,93.9985
CROBIS,9/1/2023,93.9980
CROBIS,9/4/2023,93.9985
CROBIS,9/5/2023,94.0250
CROBIS,9/6/2023,94.0187
CROBIS,9/7/2023,93.8075
CROBIS,9/8/2023,93.7781
CROBIS,9/11/2023,93.8047
CROBIS,9/12/2023,93.8915
CROBIS,9/13/2023,93.8798
CROBIS,9/14/2023,93.8858
CROBIS,9/15/2023,93.8627
CROBIS,9/18/2023,93.8586
CROBIS,9/19/2023,93.8742
CROBIS,9/20/2023,93.8742
CROBIS,9/21/2023,93.9142
CROBIS,9/22/2023,93.9272
CROBIS,9/25/2023,93.9371
CROBIS,9/26/2023,93.9112
CROBIS,9/27/2023,93.8705
CROBIS,9/28/2023,93.8710
CROBIS,9/29/2023,93.8612
CROBIS,10/2/2023,93.8338
CROBIS,10/3/2023,93.8545
CROBIS,10/4/2023,93.8619
CROBIS,10/5/2023,93.7876
CROBIS,10/6/2023,93.7167
CROBIS,10/9/2023,93.7388
CROBIS,10/10/2023,93.7251
CROBIS,10/11/2023,93.7468
CROBIS,10/12/2023,93.7144
CROBIS,10/13/2023,93.6731
CROBIS,10/16/2023,93.6731
CROBIS,10/17/2023,93.6619
CROBIS,10/18/2023,93.6944
CROBIS,10/19/2023,93.7009
CROBIS,10/20/2023,93.7009
CROBIS,10/23/2023,93.6789
CROBIS,10/24/2023,93.6719
CROBIS,10/25/2023,93.6685
CROBIS,10/26/2023,93.6788
CROBIS,10/27/2023,93.6706
CROBIS,10/30/2023,93.6706
CROBIS,10/31/2023,93.6706
CROBIS,11/2/2023,93.7006
CROBIS,11/3/2023,93.7046
CROBIS,11/6/2023,93.6609
CROBIS,11/7/2023,93.6613
CROBIS,11/8/2023,93.6244
CROBIS,11/9/2023,93.6435
CROBIS,11/10/2023,93.5598
CROBIS,11/13/2023,93.5592
CROBIS,11/14/2023,93.5193
CROBIS,11/15/2023,93.5212
CROBIS,11/16/2023,93.5597
CROBIS,11/17/2023,93.7425
CROBIS,11/20/2023,93.7504
CROBIS,11/21/2023,93.7903
CROBIS,11/22/2023,93.7903
CROBIS,11/23/2023,93.7495
CROBIS,11/24/2023,93.7495
CROBIS,11/27/2023,93.7495
CROBIS,11/28/2023,93.8004
CROBIS,11/29/2023,93.7868
CROBIS,11/30/2023,93.8178
CROBIS,12/1/2023,93.7680
CROBIS,12/4/2023,93.8658
CROBIS,12/5/2023,94.0295
CROBIS,12/6/2023,93.9639
CROBIS,12/7/2023,93.9666
CROBIS,12/8/2023,93.9713
CROBIS,12/11/2023,93.9755
CROBIS,12/12/2023,93.9755
CROBIS,12/13/2023,94.0745
CROBIS,12/14/2023,94.4426
CROBIS,12/15/2023,95.4053
CROBIS,12/18/2023,95.4053
CROBIS,12/19/2023,95.4053
CROBIS,12/20/2023,95.7286
CROBIS,12/21/2023,95.6777
CROBIS,12/22/2023,95.6777
CROBIS,12/27/2023,95.7159
CROBIS,12/28/2023,95.7159
